Country Name,Country Code,Indicator Name,Indicator Code
"Iran, Islamic Rep.",IRN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
"Iran, Islamic Rep.",IRN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
"Iran, Islamic Rep.",IRN,Regulatory Quality: Estimate,RQ.EST
"Iran, Islamic Rep.",IRN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
"Iran, Islamic Rep.",IRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
"Iran, Islamic Rep.",IRN,Rule of Law: Estimate,RL.EST
"Iran, Islamic Rep.",IRN,"School enrollment, primary (% gross)",SE.PRM.ENRR
"Iran, Islamic Rep.",IRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
"Iran, Islamic Rep.",IRN,Scientific and technical journal articles,IP.JRN.ARTC.SC
"Iran, Islamic Rep.",IRN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
"Iran, Islamic Rep.",IRN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
"Iran, Islamic Rep.",IRN,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
"Iran, Islamic Rep.",IRN,Voice and Accountability: Estimate,VA.EST
Iraq,IRQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS
Iraq,IRQ,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Iraq,IRQ,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Iraq,IRQ,Agricultural land (% of land area),AG.LND.AGRI.ZS
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Iraq,IRQ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Iraq,IRQ,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Iraq,IRQ,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Iraq,IRQ,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
Iraq,IRQ,Control of Corruption: Estimate,CC.EST
Iraq,IRQ,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
Iraq,IRQ,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
Iraq,IRQ,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
Iraq,IRQ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
Iraq,IRQ,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
Iraq,IRQ,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
Iraq,IRQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
Iraq,IRQ,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
Iraq,IRQ,Forest area (% of land area),AG.LND.FRST.ZS
Iraq,IRQ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
Iraq,IRQ,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
Iraq,IRQ,Gini index (World Bank estimate),SI.POV.GINI
Iraq,IRQ,Government Effectiveness: Estimate,GE.EST
Iraq,IRQ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
Iraq,IRQ,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
Iraq,IRQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
Iraq,IRQ,Income share held by lowest 20%,SI.DST.FRST.20
Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS
Iraq,IRQ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
Iraq,IRQ,"Mammal species, threatened",EN.MAM.THRD.NO
Iraq,IRQ,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
Iraq,IRQ,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
Iraq,IRQ,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
Iraq,IRQ,Net migration,SM.POP.NETM
Iraq,IRQ,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Iraq,IRQ,"Patent applications, residents",IP.PAT.RESD
Iraq,IRQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Iraq,IRQ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Iraq,IRQ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Iraq,IRQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Iraq,IRQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST
Iraq,IRQ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Iraq,IRQ,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Iraq,IRQ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Iraq,IRQ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Iraq,IRQ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Iraq,IRQ,Regulatory Quality: Estimate,RQ.EST
Iraq,IRQ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Iraq,IRQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Iraq,IRQ,Rule of Law: Estimate,RL.EST
Iraq,IRQ,"School enrollment, primary (% gross)",SE.PRM.ENRR
Iraq,IRQ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Iraq,IRQ,Scientific and technical journal articles,IP.JRN.ARTC.SC
Iraq,IRQ,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Iraq,IRQ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Iraq,IRQ,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Iraq,IRQ,Voice and Accountability: Estimate,VA.EST
Ireland,IRL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS
Ireland,IRL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Ireland,IRL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Ireland,IRL,Agricultural land (% of land area),AG.LND.AGRI.ZS
Ireland,IRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Ireland,IRL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Ireland,IRL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Ireland,IRL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Ireland,IRL,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
Ireland,IRL,Control of Corruption: Estimate,CC.EST
Ireland,IRL,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
Ireland,IRL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
Ireland,IRL,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
Ireland,IRL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
Ireland,IRL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
Ireland,IRL,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
Ireland,IRL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
Ireland,IRL,Forest area (% of land area),AG.LND.FRST.ZS
Ireland,IRL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
Ireland,IRL,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
Ireland,IRL,Gini index (World Bank estimate),SI.POV.GINI
Ireland,IRL,Government Effectiveness: Estimate,GE.EST
Ireland,IRL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
Ireland,IRL,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
Ireland,IRL,Income share held by lowest 20%,SI.DST.FRST.20
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
Ireland,IRL,"Mammal species, threatened",EN.MAM.THRD.NO
Ireland,IRL,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
Ireland,IRL,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
Ireland,IRL,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
Ireland,IRL,Net migration,SM.POP.NETM
Ireland,IRL,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Ireland,IRL,"Patent applications, residents",IP.PAT.RESD
Ireland,IRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Ireland,IRL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Ireland,IRL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Ireland,IRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST
Ireland,IRL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Ireland,IRL,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Ireland,IRL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Ireland,IRL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST
Ireland,IRL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Ireland,IRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ireland,IRL,Rule of Law: Estimate,RL.EST
Ireland,IRL,"School enrollment, primary (% gross)",SE.PRM.ENRR
Ireland,IRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Ireland,IRL,Scientific and technical journal articles,IP.JRN.ARTC.SC
Ireland,IRL,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Ireland,IRL,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Ireland,IRL,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Ireland,IRL,Voice and Accountability: Estimate,VA.EST
Israel,ISR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS
Israel,ISR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Israel,ISR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Israel,ISR,Agricultural land (% of land area),AG.LND.AGRI.ZS
Israel,ISR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Israel,ISR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Israel,ISR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Israel,ISR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Israel,ISR,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
Israel,ISR,Control of Corruption: Estimate,CC.EST
Israel,ISR,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
Israel,ISR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
Israel,ISR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
Israel,ISR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
Israel,ISR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
Israel,ISR,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
Israel,ISR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
Israel,ISR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
Israel,ISR,Forest area (% of land area),AG.LND.FRST.ZS
Israel,ISR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
Israel,ISR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
Israel,ISR,Gini index (World Bank estimate),SI.POV.GINI
Israel,ISR,Government Effectiveness: Estimate,GE.EST
Israel,ISR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
Israel,ISR,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
Israel,ISR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
Israel,ISR,Income share held by lowest 20%,SI.DST.FRST.20
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS
Israel,ISR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
Israel,ISR,"Mammal species, threatened",EN.MAM.THRD.NO
Israel,ISR,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
Israel,ISR,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
Israel,ISR,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
Israel,ISR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
Israel,ISR,Net migration,SM.POP.NETM
Israel,ISR,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Israel,ISR,"Patent applications, residents",IP.PAT.RESD
Israel,ISR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Israel,ISR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Israel,ISR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Israel,ISR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST
Israel,ISR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Israel,ISR,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Israel,ISR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Israel,ISR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Israel,ISR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Israel,ISR,Regulatory Quality: Estimate,RQ.EST
Israel,ISR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Israel,ISR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Israel,ISR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Israel,ISR,Rule of Law: Estimate,RL.EST
Israel,ISR,"School enrollment, primary (% gross)",SE.PRM.ENRR
Israel,ISR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Israel,ISR,Scientific and technical journal articles,IP.JRN.ARTC.SC
Israel,ISR,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Israel,ISR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Israel,ISR,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Israel,ISR,Voice and Accountability: Estimate,VA.EST
Italy,ITA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS
Italy,ITA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Italy,ITA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Italy,ITA,Agricultural land (% of land area),AG.LND.AGRI.ZS
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Italy,ITA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Italy,ITA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Italy,ITA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
